timestamp;channel1;channel2;channel3;channel4;channel5;channel6;period1;
9720;53.8;47.9;-4.4;50.0;51.9;-10.0;6998;
9740;53.8;49.0;-4.7;50.2;51.2;-10.0;7005;
9760;53.6;48.8;-4.7;50.2;51.2;-10.0;6997;
9780;53.2;48.1;-4.5;49.3;51.9;-10.0;7001;
9800;53.6;48.8;-5.3;50.2;51.9;-10.0;7003;
9820;54.0;48.8;-4.5;50.6;52.6;-10.0;6999;
9840;54.1;48.9;-4.6;49.3;51.1;-10.0;7007;
9860;53.0;49.4;-4.3;50.3;52.2;-10.0;6992;
9880;53.2;48.5;-4.5;50.3;51.2;-10.0;6991;
9900;53.4;48.8;-4.6;50.3;52.1;-10.0;6998;
9920;53.4;48.3;-4.3;50.2;51.9;-10.0;7006;
9940;53.3;48.6;-5.5;50.2;51.9;-10.0;7000;
9960;53.0;48.9;-4.5;50.3;51.2;-10.0;6993;
9980;54.0;48.8;-4.6;49.3;51.1;-10.0;7005;
10000;53.7;49.1;-4.4;50.0;51.9;-10.0;7005;
10020;53.7;47.9;-4.5;50.2;52.1;-10.0;7000;
10040;53.5;48.7;-4.7;50.3;52.2;-10.0;7002;
10060;53.8;48.0;-5.5;50.2;51.9;-10.0;6996;
10080;53.3;48.5;-5.5;50.0;51.7;-10.0;6996;
10100;53.1;47.9;-4.5;50.0;52.0;-10.0;6997;
10120;53.0;48.9;-4.5;50.2;52.1;-10.0;6995;
10140;53.2;48.4;-5.3;50.3;52.2;-10.0;6996;
10160;53.8;48.2;-4.4;49.7;52.6;-10.0;7001;
10180;53.9;48.1;-4.5;50.3;51.2;-10.0;7002;
10200;53.6;48.9;-4.6;50.0;51.7;-10.0;6998;
10220;53.5;48.8;-5.3;50.2;51.9;-10.0;6997;
10240;54.0;48.8;-4.6;50.9;51.7;-10.0;7004;
10260;53.9;48.9;-4.6;50.0;51.8;-10.0;7008;
10280;54.2;48.4;-5.1;50.1;52.0;-10.0;7006;
10300;53.7;47.9;-5.5;49.7;52.6;-10.0;6999;
10320;53.6;48.8;-5.3;50.0;51.9;-10.0;7003;
10340;53.5;47.9;-4.4;50.2;51.9;-10.0;6999;
10360;53.4;48.3;-4.3;50.3;51.9;-10.0;7001;
10380;53.0;47.9;-4.5;50.1;52.0;-10.0;6994;
10400;53.9;48.9;-4.6;49.7;52.5;-10.0;7005;
10420;53.1;48.4;-4.1;50.2;51.2;-10.0;6996;
10440;54.0;48.8;-4.8;50.1;51.7;-10.0;7002;
10460;52.7;48.6;-4.8;50.1;51.7;-10.0;6998;
10480;53.1;47.9;-4.5;49.3;51.9;-10.0;6996;
10620;53.7;48.1;-5.2;50.1;51.7;-10.0;6999;
10640;53.3;48.6;-5.5;50.2;51.9;-10.0;7001;
10660;53.0;48.0;-5.5;50.3;52.1;-10.0;6996;
10680;53.9;48.9;-4.6;49.3;51.2;-10.0;7004;
10700;53.2;48.6;-5.0;50.3;52.1;-10.0;6999;
10720;53.6;47.9;-4.5;50.3;52.1;-10.0;6999;
10740;53.4;48.8;-4.6;50.3;52.1;-10.0;7000;
10760;53.5;48.8;-4.7;50.3;51.9;-10.0;6991;
10780;53.9;47.9;-5.5;50.2;51.9;-10.0;7000;
10800;53.1;47.9;-4.5;50.4;51.4;-10.0;6997;
10820;54.0;48.9;-4.6;50.3;52.2;-10.0;6999;
10840;53.9;48.4;-4.9;50.3;52.1;-10.0;7007;
10860;53.5;48.8;-5.3;50.0;51.8;-10.0;7002;
10880;53.5;48.8;-5.3;50.0;51.8;-10.0;7003;
10900;53.6;48.8;-5.3;50.1;51.7;-10.0;7004;
10920;53.4;48.8;-4.6;50.2;51.9;-10.0;6992;
10940;54.0;48.8;-4.5;50.6;51.7;-10.0;6999;
10960;53.1;47.9;-4.5;50.1;52.0;-10.0;6997;
10980;53.3;48.3;-4.6;50.0;51.9;-10.0;7000;
11000;54.1;48.4;-4.2;50.2;51.2;-10.0;7004;
11020;54.1;48.1;-5.3;50.3;52.1;-10.0;7002;
11040;53.6;48.8;-5.3;50.3;51.9;-10.0;6997;
11060;53.6;48.8;-5.3;50.3;51.9;-10.0;7003;
11080;53.1;47.9;-4.5;49.8;51.7;-10.0;7000;
11100;54.0;48.8;-4.6;50.0;51.8;-10.0;7006;
11120;53.5;48.6;-3.6;49.7;52.6;-10.0;7000;
11140;53.8;48.8;-4.2;50.0;51.9;-10.0;7000;
11160;53.5;48.7;-4.7;50.3;51.2;-10.0;6998;
11180;53.3;48.6;-5.5;50.3;51.9;-10.0;7002;
11200;53.2;48.4;-5.6;50.0;52.6;-10.0;6998;
11220;54.0;48.8;-4.6;50.7;51.6;-10.0;7000;
11240;53.2;48.8;-4.5;50.2;52.1;-10.0;6998;
11260;53.8;49.0;-4.7;50.2;52.1;-10.0;7001;
11280;52.9;48.1;-4.5;50.0;51.9;-10.0;7000;
11300;53.7;48.8;-4.4;50.2;52.1;-10.0;7002;
11320;52.7;48.0;-4.5;50.3;51.9;-10.0;6992;
11340;52.8;49.1;-4.5;50.0;52.6;-10.0;6997;
11360;53.1;48.0;-4.6;50.3;52.3;-10.0;7000;
11380;54.0;48.8;-4.6;51.0;51.8;-10.0;6999;
11400;53.5;48.8;-4.7;50.3;52.1;-10.0;7006;
11420;52.9;48.1;-5.4;50.0;51.9;-10.0;7001;
11440;53.1;47.9;-4.7;50.2;51.9;-10.0;6994;
11460;53.1;48.0;-4.6;50.3;51.9;-10.0;7003;
11480;54.0;48.8;-4.5;50.2;51.9;-10.0;7004;
11640;53.1;47.9;-4.5;50.0;52.0;-10.0;7003;
11660;54.0;48.8;-4.5;50.2;51.2;-10.0;7005;
11680;53.7;48.2;-5.5;50.2;52.1;-10.0;7000;
11700;53.5;48.8;-5.3;50.0;51.9;-10.0;7001;
11720;53.5;47.7;-5.3;50.3;51.2;-10.0;7003;
11740;53.6;48.8;-4.7;50.2;51.9;-10.0;7002;
11760;53.3;48.6;-5.5;50.0;52.7;-10.0;6991;
11780;53.0;48.9;-4.5;50.0;51.9;-10.0;6995;
11800;53.0;48.9;-4.5;50.1;52.0;-10.0;6996;
11820;53.7;48.9;-4.4;50.3;51.2;-10.0;7007;
11840;53.5;48.7;-4.5;49.7;52.6;-10.0;7001;
11860;54.0;49.2;-4.5;50.0;51.9;-10.0;7008;
11880;53.1;48.2;-4.4;50.0;51.7;-10.0;7005;
11900;54.3;48.4;-4.2;49.3;51.9;-10.0;7008;
11920;54.0;48.9;-4.6;50.0;51.9;-10.0;7004;
11940;53.0;48.9;-4.5;50.0;51.9;-10.0;6996;
11960;53.6;48.8;-5.1;50.2;52.1;-10.0;7000;
11980;53.5;48.8;-5.3;50.0;51.8;-10.0;6998;
12000;53.5;48.7;-4.7;50.3;52.2;-10.0;6997;
12020;53.5;48.7;-4.7;50.2;51.9;-10.0;6997;
12040;53.7;48.9;-4.3;50.2;51.9;-10.0;7003;
12060;54.0;48.8;-4.5;49.6;52.5;-10.0;7002;
12080;54.0;48.9;-4.6;50.3;52.1;-10.0;6999;
12100;54.3;48.6;-4.1;50.3;52.2;-10.0;7007;
12120;53.8;48.2;-4.5;49.7;52.6;-10.0;7007;
12140;53.6;48.8;-4.7;50.2;52.1;-10.0;7006;
12160;52.8;48.0;-4.4;49.4;51.0;-10.0;6995;
12180;52.8;48.0;-4.4;50.3;51.9;-10.0;6998;
12200;53.1;47.9;-4.5;50.5;51.5;-10.0;7000;
12220;53.1;48.0;-5.5;50.1;52.0;-10.0;7005;
12240;54.0;48.9;-4.0;50.1;52.0;-10.0;7008;
12260;52.9;48.1;-5.5;50.0;51.8;-10.0;6994;
12280;54.1;48.2;-5.3;50.2;52.1;-10.0;7007;
12300;53.6;48.8;-4.7;50.0;51.7;-10.0;7005;
12320;52.9;49.2;-4.5;50.2;51.9;-10.0;6992;
12340;53.2;48.0;-5.5;50.2;52.1;-10.0;6996;
12360;54.1;48.9;-4.6;50.0;51.9;-10.0;7004;
12380;53.3;47.6;-3.9;50.3;52.1;-10.0;6993;
12400;54.3;48.3;-4.3;50.3;52.1;-10.0;7010;
12420;53.1;48.2;-4.4;50.0;51.9;-10.0;7001;
12440;53.2;48.0;-4.6;50.3;51.9;-10.0;6999;
12460;54.0;48.9;-4.6;50.2;51.9;-10.0;7005;
12480;53.1;48.9;-4.5;50.2;51.2;-10.0;7000;
12640;53.0;48.0;-5.5;50.4;51.4;-10.0;7004;
12660;53.9;49.3;-4.8;50.0;51.8;-10.0;7002;
12680;52.9;49.2;-4.5;50.2;52.1;-10.0;6997;
12700;53.8;48.0;-5.6;50.2;52.1;-10.0;6998;
12720;53.5;48.8;-5.3;50.3;51.9;-10.0;6998;
12740;53.0;49.3;-4.3;50.2;51.9;-10.0;6996;
12760;54.0;48.8;-4.5;50.4;52.3;-10.0;6999;
12780;54.1;48.9;-4.6;50.0;51.8;-10.0;7007;
12800;53.7;49.0;-5.0;50.3;52.1;-10.0;7000;
12820;53.7;48.0;-4.4;50.3;52.1;-10.0;7002;
12840;53.6;48.8;-4.7;50.2;52.1;-10.0;6998;
12860;53.6;48.8;-4.7;50.3;51.9;-10.0;7005;
12880;53.2;48.4;-5.6;49.3;52.0;-10.0;6996;
12900;54.0;48.9;-4.6;50.9;51.8;-10.0;7003;
12920;54.0;48.9;-4.6;50.3;52.1;-10.0;7003;
12940;54.1;48.6;-4.7;49.7;52.6;-10.0;7004;
12960;53.8;48.0;-5.5;50.2;52.1;-10.0;7004;
12980;53.5;47.9;-4.4;49.7;52.6;-10.0;7001;
13000;53.2;48.5;-4.1;50.0;51.7;-10.0;6994;
13020;53.5;48.7;-4.7;50.0;51.6;-10.0;7004;
13040;53.9;48.9;-4.6;50.5;51.6;-10.0;7007;
13060;53.1;48.0;-4.5;50.2;52.1;-10.0;7002;
13080;53.0;48.4;-5.3;50.0;51.9;-10.0;7000;
13100;53.8;48.2;-4.5;49.7;52.6;-10.0;7000;
13120;53.6;48.8;-4.7;50.2;52.1;-10.0;7009;
13140;53.5;48.7;-4.7;50.2;51.9;-10.0;6999;
13160;53.6;48.8;-5.3;50.0;51.7;-10.0;7002;
13180;54.1;48.9;-4.6;50.2;52.1;-10.0;7003;
13200;54.0;48.8;-4.5;49.8;52.7;-10.0;7007;
13220;53.6;48.9;-4.7;50.3;52.1;-10.0;7007;
13240;54.1;48.3;-4.6;50.1;52.0;-10.0;7006;
13260;53.4;48.4;-4.2;50.0;51.9;-10.0;7000;
13280;53.4;48.4;-4.2;50.0;51.7;-10.0;6998;
13300;53.2;48.5;-4.2;50.1;51.7;-10.0;6999;
13320;53.1;48.0;-5.5;50.0;52.0;-10.0;7003;
13340;54.0;48.9;-4.6;49.3;51.1;-10.0;7009;
13360;53.6;48.8;-4.6;50.3;52.2;-10.0;7007;
13380;54.1;48.2;-5.3;50.2;52.1;-10.0;7000;
13400;53.7;48.9;-4.3;50.3;53.1;-10.0;7003;
13420;53.5;47.7;-5.3;50.2;51.9;-10.0;6997;
13440;53.1;47.9;-5.5;50.0;52.6;-10.0;6996;
13460;53.2;48.8;-4.5;50.2;52.1;-10.0;7002;
13480;54.0;48.8;-4.6;50.3;51.9;-10.0;7003;
13680;53.6;48.7;-5.2;50.2;52.9;-10.0;6998;
13700;53.5;48.8;-5.3;50.2;51.9;-10.0;7000;
13720;53.5;47.9;-4.4;50.2;51.9;-10.0;7006;
13740;53.1;48.0;-4.6;50.1;52.0;-10.0;7004;
13760;54.1;48.9;-4.6;50.1;52.0;-10.0;6999;
13780;53.8;48.1;-5.1;50.1;52.0;-10.0;6999;
13800;53.5;48.7;-4.7;50.3;52.2;-10.0;6997;
13820;52.8;49.1;-4.5;50.3;52.2;-10.0;6994;
13840;53.6;48.8;-4.7;49.3;52.0;-10.0;7002;
13860;53.2;48.1;-4.5;50.2;51.9;-10.0;7003;
13880;54.0;48.8;-4.5;49.3;52.1;-10.0;7006;
13900;54.0;48.8;-4.6;51.1;52.1;-10.0;7005;
13920;54.2;48.3;-5.1;50.3;52.1;-10.0;7008;
13940;53.6;47.8;-4.6;50.2;52.1;-10.0;6998;
13960;53.7;47.9;-4.5;50.2;52.1;-10.0;6998;
13980;53.6;48.8;-5.3;50.1;51.7;-10.0;7002;
14000;53.7;48.8;-4.4;50.2;51.9;-10.0;6998;
14020;54.0;48.8;-4.6;49.5;52.4;-10.0;7005;
14040;54.0;48.8;-4.5;49.5;51.4;-10.0;7002;
14060;54.0;48.4;-5.3;50.3;52.1;-10.0;7004;
14080;53.4;48.6;-5.5;50.0;51.9;-10.0;6997;
14100;53.6;47.9;-4.5;51.2;52.1;-10.0;6998;
14120;53.9;47.9;-5.5;50.0;52.6;-10.0;6997;
14140;53.6;48.8;-5.3;50.2;51.9;-10.0;7002;
14160;53.1;48.0;-4.5;50.3;52.2;-10.0;7005;
14180;53.2;48.0;-4.5;49.8;52.7;-10.0;7002;
14200;53.2;48.2;-4.8;50.0;51.9;-10.0;6999;
14220;53.4;48.6;-3.8;50.3;51.2;-10.0;6993;
14240;53.6;48.0;-4.3;50.3;51.4;-10.0;7000;
14260;53.5;48.7;-4.7;50.2;51.9;-10.0;6998;
14280;53.6;48.8;-5.3;50.1;51.7;-10.0;6994;
14300;53.1;47.9;-4.5;50.5;51.6;-10.0;6998;
14320;53.0;47.9;-4.5;50.3;52.1;-10.0;7002;
14340;53.6;48.9;-4.7;50.0;51.8;-10.0;7001;
14360;53.6;48.8;-5.3;50.0;51.9;-10.0;7005;
14380;53.4;48.4;-4.2;50.1;52.1;-10.0;7007;
14400;53.2;48.1;-4.5;50.2;51.9;-10.0;7006;
14420;54.3;48.4;-4.2;50.2;51.9;-10.0;7005;
14440;54.0;48.8;-4.5;50.4;52.4;-10.0;7001;
14460;54.0;48.9;-4.6;50.3;52.0;-10.0;7001;
14480;53.8;48.3;-4.3;50.2;51.1;-10.0;7001;
14640;53.6;48.7;-4.8;49.9;51.9;-10.0;7006;
14660;52.8;49.1;-4.5;50.1;52.0;-10.0;7000;
14680;53.6;48.8;-4.7;50.0;51.7;-10.0;7004;
14700;53.7;47.7;-5.3;50.0;51.8;-10.0;7000;
14720;54.0;48.9;-4.6;50.7;51.7;-10.0;7001;
14740;53.1;47.9;-4.5;50.0;51.9;-10.0;7001;
14760;53.4;48.3;-3.6;50.1;51.1;-10.0;7003;
14780;54.1;48.1;-4.5;50.3;52.1;-10.0;7001;
14800;53.7;47.9;-4.5;50.4;52.4;-10.0;6995;
14820;53.5;48.7;-4.7;50.3;51.9;-10.0;7007;
14840;53.5;48.8;-5.3;50.3;52.1;-10.0;6997;
14860;53.0;48.9;-4.5;50.0;52.0;-10.0;6996;
14880;54.0;48.9;-4.6;49.8;52.7;-10.0;7004;
14900;54.3;48.7;-4.8;50.3;52.1;-10.0;7005;
14920;53.5;48.6;-4.6;50.2;51.2;-10.0;7003;
14940;53.2;48.4;-5.6;50.2;52.0;-10.0;7001;
14960;53.0;49.3;-4.3;50.2;51.9;-10.0;6994;
14980;53.2;48.4;-5.6;50.1;51.9;-10.0;7001;
15000;53.0;48.8;-4.5;50.1;52.0;-10.0;6991;
15020;53.1;47.9;-4.5;50.2;52.1;-10.0;6997;
15040;52.9;49.1;-4.6;50.0;51.9;-10.0;6992;
15060;53.3;48.5;-5.5;50.2;52.1;-10.0;6997;
15080;53.4;48.4;-4.2;50.2;52.1;-10.0;7006;
15100;53.6;48.8;-4.7;50.2;51.0;-10.0;7000;
15120;53.9;49.3;-4.4;50.1;51.9;-10.0;7008;
15140;54.1;48.9;-4.6;50.1;51.9;-10.0;7006;
15160;53.1;47.9;-4.5;50.0;51.9;-10.0;6997;
15180;53.5;48.6;-4.4;50.0;51.9;-10.0;7003;
15200;54.1;49.3;-4.7;50.3;51.2;-10.0;7004;
15220;53.6;48.8;-4.7;50.2;51.1;-10.0;7001;
15240;53.7;48.8;-4.4;50.2;51.9;-10.0;7007;
15260;53.7;48.9;-4.3;50.4;52.2;-10.0;7005;
15280;54.0;48.9;-4.6;49.2;52.2;-10.0;7003;
15300;53.2;48.8;-4.6;49.8;52.7;-10.0;7003;
15320;54.0;49.3;-4.4;50.0;51.9;-10.0;7006;
15340;53.6;47.9;-4.5;49.7;52.6;-10.0;6999;
15360;53.4;48.3;-4.3;50.2;52.0;-10.0;7003;
15380;53.3;48.6;-5.5;50.0;51.7;-10.0;6998;
15400;53.7;47.9;-4.5;50.1;51.9;-10.0;6997;
15420;54.0;48.9;-4.6;49.3;52.2;-10.0;7006;
15440;54.1;48.9;-4.6;50.5;52.1;-10.0;7007;
15460;53.4;48.5;-4.5;50.2;51.8;-10.0;6996;
15480;53.8;48.6;-4.8;50.0;51.7;-10.0;7000;
15620;53.3;48.3;-5.1;50.6;51.5;-10.0;7004;
15640;53.9;49.3;-4.4;50.1;51.0;-10.0;7004;
15660;53.3;48.5;-5.5;50.0;51.7;-10.0;7003;
15680;54.1;48.1;-4.5;49.6;51.5;-10.0;6998;
15700;54.1;48.9;-4.6;50.1;52.1;-10.0;7004;
15720;53.2;48.0;-4.5;50.2;52.1;-10.0;6996;
15740;53.8;49.1;-4.4;50.3;52.2;-10.0;7002;
15760;53.9;49.3;-4.4;50.0;51.8;-10.0;7004;
15780;53.4;48.8;-4.7;50.3;52.4;-10.0;6998;
15800;53.3;48.6;-5.5;50.0;51.7;-10.0;6999;
15820;53.6;48.8;-4.7;49.4;52.2;-10.0;7005;
15840;53.1;47.9;-5.4;50.2;52.1;-10.0;7005;
15860;53.2;48.0;-4.6;49.3;51.1;-10.0;7003;
15880;53.7;49.0;-5.0;50.0;51.8;-10.0;7005;
15900;53.5;48.8;-5.3;50.0;51.8;-10.0;7001;
15920;53.7;48.8;-4.4;50.1;52.0;-10.0;7010;
15940;53.7;48.8;-4.4;50.0;52.6;-10.0;7006;
15960;53.5;48.7;-4.7;49.8;51.8;-10.0;7004;
15980;53.1;47.9;-4.5;50.4;51.3;-10.0;6997;
16000;54.0;48.9;-4.6;50.3;52.2;-10.0;7003;
16020;53.9;48.2;-5.3;50.2;52.1;-10.0;7000;
16040;53.2;48.4;-5.6;50.3;52.2;-10.0;7004;
16060;53.4;48.8;-4.6;50.0;52.0;-10.0;6998;
16080;53.6;47.8;-4.6;50.1;51.7;-10.0;6993;
16100;53.7;48.0;-5.7;49.6;51.5;-10.0;7000;
16120;54.0;48.8;-4.5;49.8;52.7;-10.0;7000;
16140;53.1;48.0;-4.6;50.3;52.2;-10.0;6998;
16160;54.2;48.5;-5.0;50.2;52.1;-10.0;6998;
16180;53.7;48.8;-4.4;50.2;51.2;-10.0;7002;
16200;53.3;48.6;-5.5;49.9;51.5;-10.0;6994;
16220;53.9;47.9;-5.5;50.3;51.9;-10.0;6998;
16240;53.6;48.8;-5.3;50.8;51.8;-10.0;7002;
16260;54.0;48.9;-4.6;49.7;52.7;-10.0;7011;
16280;54.0;48.9;-4.6;50.1;52.0;-10.0;6999;
16300;53.6;48.8;-5.1;50.3;52.2;-10.0;7000;
16320;53.6;48.8;-5.3;50.0;51.9;-10.0;6997;
16340;54.0;49.2;-4.5;49.6;51.3;-10.0;7007;
16360;53.5;48.7;-4.7;50.2;51.9;-10.0;7001;
16380;53.4;48.8;-4.7;50.4;51.3;-10.0;6997;
16400;54.0;48.9;-4.6;50.7;51.7;-10.0;7001;
16420;54.0;48.8;-4.5;49.7;52.5;-10.0;7008;
16440;53.5;48.5;-4.0;50.1;51.7;-10.0;7004;
16460;54.0;49.0;-5.0;50.2;51.9;-10.0;7000;
16480;53.2;48.8;-4.6;50.2;51.8;-10.0;7003;
16640;53.2;48.2;-4.1;50.3;51.9;-10.0;6997;
16660;54.2;48.4;-4.2;50.7;51.8;-10.0;7006;
16680;54.0;48.8;-4.5;49.8;52.7;-10.0;6999;
16700;53.1;48.0;-5.5;50.1;52.0;-10.0;7002;
16720;53.9;49.2;-4.5;50.0;51.9;-10.0;7007;
16740;53.6;48.8;-4.7;50.2;52.1;-10.0;7003;
16760;53.7;48.9;-4.3;50.1;51.9;-10.0;7006;
16780;53.2;48.1;-4.5;50.2;51.9;-10.0;6998;
16800;53.5;48.7;-4.7;50.1;52.0;-10.0;7002;
16820;53.0;47.9;-4.5;50.1;51.9;-10.0;6992;
16840;53.1;48.9;-4.6;50.2;52.1;-10.0;6993;
16860;53.4;48.5;-4.6;50.2;51.2;-10.0;7001;
16880;52.7;47.9;-4.5;50.1;52.0;-10.0;6995;
16900;53.7;48.8;-4.4;50.2;52.1;-10.0;7008;
16920;53.5;48.7;-4.7;50.2;51.9;-10.0;7000;
16940;52.8;49.1;-4.5;50.1;52.0;-10.0;6999;
16960;54.0;48.9;-4.6;50.7;52.6;-10.0;6999;
16980;53.2;48.8;-4.5;50.0;51.9;-10.0;7005;
17000;53.8;49.0;-4.6;50.0;51.9;-10.0;7001;
17020;53.5;48.7;-4.7;50.3;52.2;-10.0;6997;
17040;53.2;48.5;-4.1;49.9;51.7;-10.0;7002;
17060;53.2;48.5;-4.1;50.1;51.7;-10.0;6995;
17080;53.5;48.7;-4.7;50.2;52.1;-10.0;7005;
17100;54.0;48.9;-4.6;50.1;52.0;-10.0;7006;
17120;54.0;48.8;-4.5;50.3;52.1;-10.0;6999;
17140;53.7;48.1;-4.5;50.2;52.1;-10.0;7001;
17160;53.6;48.8;-4.7;50.2;51.2;-10.0;7001;
17180;53.7;48.9;-4.3;50.4;51.3;-10.0;7001;
17200;53.6;48.8;-5.3;50.2;51.9;-10.0;6998;
17220;53.5;48.7;-4.7;49.9;51.7;-10.0;6994;
17240;54.1;48.9;-4.6;50.5;51.6;-10.0;6998;
17260;53.1;47.9;-5.4;50.3;51.2;-10.0;6996;
17280;53.5;48.8;-5.3;50.0;51.9;-10.0;6995;
17300;53.7;48.9;-4.3;50.3;51.2;-10.0;7004;
17320;53.4;48.4;-4.2;49.9;51.8;-10.0;7006;
17340;53.4;48.4;-4.2;50.0;51.7;-10.0;7008;
17360;53.7;48.9;-4.3;50.2;52.0;-10.0;7003;
17380;54.0;48.8;-4.5;49.9;52.9;-10.0;7002;
17400;53.0;47.9;-4.5;50.0;51.8;-10.0;6994;
17420;53.4;47.6;-4.2;50.0;51.9;-10.0;7002;
17440;53.6;48.4;-4.9;50.2;51.9;-10.0;7007;
17460;53.1;48.8;-4.6;50.0;51.6;-10.0;7000;
17480;53.0;48.8;-4.5;50.0;51.7;-10.0;7000;
17640;53.7;49.0;-4.7;49.8;51.8;-10.0;7009;
17660;54.1;48.9;-4.6;49.3;52.2;-10.0;7009;
17680;53.0;48.0;-5.5;50.2;51.2;-10.0;7003;
17700;53.5;48.8;-4.2;50.2;51.2;-10.0;6997;
17720;53.4;48.3;-4.3;50.1;52.0;-10.0;7000;
17740;53.2;48.1;-4.5;49.9;51.7;-10.0;7001;
17760;53.7;48.8;-4.4;50.3;51.9;-10.0;7004;
17780;53.9;49.3;-4.4;50.5;51.5;-10.0;7007;
17800;53.0;48.0;-5.5;50.4;51.4;-10.0;6997;
17820;54.0;48.9;-4.6;50.3;51.2;-10.0;7005;
17840;53.9;49.1;-5.0;50.0;51.9;-10.0;7005;
17860;52.8;48.0;-4.4;50.0;51.9;-10.0;7002;
17880;53.5;48.7;-4.7;50.2;51.2;-10.0;6995;
17900;53.5;48.7;-4.7;50.0;51.7;-10.0;7005;
17920;53.5;48.8;-5.3;49.4;52.3;-10.0;7002;
17940;53.1;47.9;-4.5;50.2;52.1;-10.0;6994;
17960;54.0;48.8;-4.6;50.3;52.1;-10.0;7005;
17980;53.1;48.1;-3.8;50.0;51.9;-10.0;6995;
18000;53.7;48.8;-4.4;50.2;52.1;-10.0;7008;
18020;53.4;48.4;-4.2;50.0;52.0;-10.0;7005;
18040;53.3;48.6;-5.5;50.3;51.9;-10.0;7003;
18060;54.0;49.2;-4.5;50.0;51.8;-10.0;7003;
18080;54.0;48.9;-4.6;52.3;52.2;-10.0;7006;
18100;53.0;48.9;-4.5;53.5;52.3;-10.0;6993;
18120;53.3;48.5;-5.0;56.5;52.4;-10.0;6999;
18140;53.9;47.9;-5.5;58.8;52.2;-10.0;7001;
18160;54.3;48.3;-4.3;62.1;51.5;-10.0;7008;
18180;53.0;49.3;-4.3;64.8;51.9;-10.0;6995;
18200;53.6;48.0;-4.3;70.7;52.0;-10.0;6999;
18220;53.1;47.9;-5.5;78.5;51.5;-10.0;7001;
18240;54.0;48.8;-4.6;86.2;52.3;-10.0;6999;
18260;53.7;48.9;-4.8;87.1;52.3;-10.0;7008;
18280;53.7;48.9;-4.3;82.1;51.2;-10.0;7002;
18300;53.0;49.3;-4.3;75.7;52.2;-10.0;6991;
18320;53.5;48.7;-4.7;73.3;52.0;-10.0;7003;
18340;53.5;47.9;-4.4;70.7;52.6;-10.0;6998;
18360;54.0;48.8;-4.5;70.4;51.7;-10.0;7001;
18380;53.0;48.9;-4.5;72.7;52.1;-10.0;6997;
18400;53.5;48.9;-4.7;75.4;51.2;-10.0;7005;
18420;53.3;48.6;-5.5;80.2;51.9;-10.0;7001;
18440;54.0;48.8;-4.6;85.0;51.8;-10.0;7004;
18460;53.1;47.9;-5.5;86.0;51.0;-10.0;6997;
18480;53.2;48.9;-4.6;91.2;51.9;-10.0;7000;
18680;53.3;48.4;-4.6;58.7;51.7;-10.0;7002;
18700;53.7;48.8;-4.4;51.2;51.2;-10.0;6997;
18720;53.7;47.7;-5.3;46.5;51.6;-10.0;6995;
18740;53.5;48.7;-4.7;42.0;52.2;-10.0;7001;
18760;53.6;48.8;-4.7;32.3;51.3;-10.0;6999;
18780;53.1;48.9;-4.6;20.7;51.5;-10.0;6999;
18800;53.1;48.0;-4.6;7.8;52.0;-10.0;6996;
18820;53.7;48.1;-4.5;7.0;52.9;-10.0;6995;
18840;53.2;48.1;-4.5;8.6;52.5;-10.0;6998;
18860;53.6;48.8;-5.3;8.5;51.8;-10.0;6999;
18880;53.2;48.4;-5.6;7.8;52.0;-10.0;6997;
18900;54.0;49.2;-4.5;8.7;52.3;-10.0;7005;
18920;54.0;48.9;-4.6;9.3;52.2;-10.0;7004;
18940;53.1;47.9;-4.5;16.6;51.4;-10.0;6999;
18960;53.6;48.5;-4.5;25.8;51.2;-10.0;7000;
18980;53.7;48.0;-5.7;35.2;52.0;-10.0;7002;
19000;53.2;48.1;-4.5;44.2;51.9;-10.0;7002;
19020;53.5;48.7;-4.7;48.4;51.9;-10.0;7006;
19040;53.8;48.0;-5.5;53.2;51.4;-10.0;6996;
19060;53.2;48.0;-4.5;56.6;52.0;-10.0;7003;
19080;54.0;48.9;-4.6;57.7;51.1;-10.0;7001;
19100;53.7;48.7;-4.3;55.8;51.1;-10.0;7005;
19120;53.0;49.3;-4.4;52.4;52.3;-10.0;6998;
19140;52.8;49.1;-4.5;50.6;52.4;-10.0;6993;
19160;53.9;48.1;-4.5;50.3;51.9;-10.0;7004;
19180;53.7;47.9;-4.5;49.5;52.7;-10.0;6994;
19200;53.1;48.0;-4.5;50.0;52.1;-10.0;6993;
19220;54.0;48.9;-4.6;50.2;52.1;-10.0;7004;
19240;53.7;48.2;-5.5;50.3;52.1;-10.0;7000;
19260;53.6;48.8;-4.7;50.2;52.1;-10.0;7008;
19280;53.6;48.8;-4.7;50.2;52.3;-10.0;7000;
19300;53.7;48.8;-4.4;50.2;51.9;-10.0;7004;
19320;53.6;48.8;-4.7;50.5;51.5;-10.0;7001;
19340;54.0;48.8;-4.5;49.7;51.7;-10.0;6999;
19360;53.0;47.9;-4.5;50.0;51.8;-10.0;6996;
19380;53.2;48.5;-4.1;50.3;51.2;-10.0;7000;
19400;53.6;47.7;-5.3;50.2;52.1;-10.0;7002;
19420;53.3;48.6;-5.5;50.3;51.1;-10.0;6996;
19440;53.9;48.9;-4.6;50.1;51.7;-10.0;7002;
19460;53.1;47.9;-5.4;50.2;51.8;-10.0;6995;
